paper_id,paper_info,specter_neighbor_1,specter_distance_1,hibert_neighbor_1,hibert_distance_1,specter_neighbor_2,specter_distance_2,hibert_neighbor_2,hibert_distance_2,specter_neighbor_3,specter_distance_3,hibert_neighbor_3,hibert_distance_3,specter_neighbor_4,specter_distance_4,hibert_neighbor_4,hibert_distance_4,specter_neighbor_5,specter_distance_5,hibert_neighbor_5,hibert_distance_5
199662866,"The Lipid Paradox Among Acute Ischemic Stroke Patients-A Retrospective Study of Outcomes and Complications, by Urvish Patel, Preeti Malik, Mihir Dave, Matthew DeMasi, Abhishek Lunagariya, Vishal Jani, Mandip Dhamoon (2019).","Determinants of outcome in critically ill octogenarians after surgery: an observational study., by P Ford, I Thomas, T Cook, E Whitley, C Peden (2007).",0.26681364,"Midlife Fitness and the Development of Chronic Conditions in Later Life, by Benjamin L. Willis, Ang Gao, David Leonard, Laura F. DeFina, Jarett D. Berry (2012).",0.0001538992,"Cone-beam CT angiography (Dyna CT) for intraoperative localization of cerebral arteriovenous malformations., by Visish Srinivasan, Sebastian Schafer, Michael Ghali, Adam Arthur, Edward Duckworth (2016).",0.26796204,"Cone-beam CT angiography (Dyna CT) for intraoperative localization of cerebral arteriovenous malformations., by Visish Srinivasan, Sebastian Schafer, Michael Ghali, Adam Arthur, Edward Duckworth (2016).",0.00021874905,"Type 2 Diabetes Mellitus, Oral Diabetic Medications, Insulin Therapy, and Overall Breast Cancer Risk, by Hala Ahmadieh, Sami Azar (2013).",0.2785889,"Global Morbidity and Mortality of Leptospirosis: A Systematic Review, by Federico Costa, José Hagan, Juan Calcagno, Michael Kane, Paul Torgerson, Martha Martinez-Silveira, Claudia Stein, Bernadette Abela-Ridder, Albert Ko, Pamela Small (2015).",0.00022870302,"Effects of Teriparatide Administration on Fracture Healing after Intramedullary Nailing in Atypical Femoral Fractures, by Chul Hyun Park, Oog Jin Shon, Jeong Jae Moon, Bum Jin Shim, Jae Hee Heo (2016).",0.29219055,"Determinants of outcome in critically ill octogenarians after surgery: an observational study., by P Ford, I Thomas, T Cook, E Whitley, C Peden (2007).",0.0002411604,"Bacteremia with Aerococcus sanguinicola: Case Series with Characterization of Virulence Properties, by Erik Senneby, Birger Eriksson, Erik Fagerholm, Magnus Rasmussen (2014).",0.30491698,"Occupational Radiation Exposure during Endoscopic Retrograde Cholangiopancreatography and Usefulness of Radiation Protective Curtains, by Tomoyuki Minami, Tamito Sasaki, Masahiro Serikawa, Michihiro Kamigaki, Masanobu Yukutake, Takashi Ishigaki, Yasutaka Ishii, Teruo Mouri, Satoshi Yoshimi, Akinori Shimizu, Tomofumi Tsuboi, Keisuke Kurihara, Yumiko Tatsukawa, Eisuke Miyaki, Kazuaki Chayama (2014).",0.00026583672
199665542,"Static Klein–Gordon–Maxwell–Proca systems in 4-dimensional closed manifolds, by Emmanuel Hebey, Trong Truong (2011).","Midlife Fitness and the Development of Chronic Conditions in Later Life, by Benjamin L. Willis, Ang Gao, David Leonard, Laura F. DeFina, Jarett D. Berry (2012).",0.00073468685,"HOW TO DEAL WITH THE ARROW OF TIME IN QUANTUM FIELD THEORY, by G. Vitiello (2001).",0.0002040267,"Maximal Thurston–Bennequin number of +adequate links, by Tamás Kálmán (2008).",0.005132556,"GLOBAL EXISTENCE AND DECREASING PROPERTY OF BOUNDARY VALUES OF SOLUTIONS TO PARABOLIC EQUATIONS WITH NONLOCAL BOUNDARY CONDITIONS, by Sangwon Seo (2000).",0.00020629168,"Reanalysis of near-infrared extragalactic background light based on the IRTS observation, by T. Matsumoto, M. Kim, J. Pyo, K. Tsumura (2015).",0.0053043365,"Fragmentation Production of Ωccc and Ωbbb Baryons, by M.A. Gomshi Nobary (2004).",0.00020754337,"Swift: the missing link between peer-to-peer and information-centric networks, by Flutra Osmani, Victor Grishchenko, Raul Jimenez, Björn Knutsson (2012).",0.007192731,"Distributionally Robust Counterpart in Markov Decision Processes, by Pengqian Yu, Huan Xu (2016).",0.00021034479,"Aerodrome Warning Verification Using Quality Measurement of Contingency Table (Case Study in Jakarta and Tanjungpinang), by Mochammad Donny Anggoro, Diana Cahaya Siregar, Regina Dara Ninggar, Laksita Widomurti (2020).",0.007192731,"A k-deformed Model of Growing Complex Networks with Fitness, by Massimo Stella, Markus Brede (2014).",0.00022149086
199665735,"In vivo/in vitro Studies of the Effects of the Type II Arabinogalactan Isolated from Maytenus ilicifolia Mart. ex Reissek on the Gastrointestinal Tract of Rats, by Cristiane Baggio, Cristina Freitas, André Twardowschy, Ana Santos, Bárbara Mayer, Francine Potrich, Thales Cipriani, Guilherme Sassaki, Marcello Iacomini, Maria Marques, Sonia Mesia-Vela (2012).","Determination of DPPH Radical Oxidation Caused by Methanolic Extracts of Some Microalgal Species by Linear Regression Analysis of Spectrophotometric Measurements, by Kai Marxen, Klaus Vanselow, Sebastian Lippemeier, Ralf Hintze, Andreas Ruser, Ulf-Peter Hansen (2007).",0.19957715,"Pressure Overload Increases GATA4 Binding Activity via Endothelin-1, by Nina Hautala, Heikki Tokola, Marja Luodonpää, Jutta Puhakka, Hannu Romppanen, Olli Vuolteenaho, Heikki Ruskoaho (2001).",0.00022929907,"How holobionts get sick—toward a unifying scheme of disease, by Silvio Pitlik, Omry Koren (2017).",0.30790263,"A novel automatic regulatory device for continuous bladder irrigation based on wireless sensor in patients after transurethral resection of the prostate: A prospective investigation, by Aimin Ding, Huling Cao, Lihua Wang, Jiangang Chen, Jian Wang, Bosheng He (2016).",0.0002708435,"Fifty years of devotion to spiders: a concise biography of Christo Deltshev, with a complete list of his publications and described taxa, by Pavel Stoev, Alexi Popov, Gergin Blagoev, Stoyan Lazarov (2009).",0.32337672,"Use of recombinant human growth hormone (rhGH) plus recombinant human granulocyte colony-stimulating factor (rhG-CSF) for the mobilization and collection of CD34+ cells in poor mobilizers, by C. Carlo-Stella (2004).",0.0002886057,"Bacteremia with Aerococcus sanguinicola: Case Series with Characterization of Virulence Properties, by Erik Senneby, Birger Eriksson, Erik Fagerholm, Magnus Rasmussen (2014).",0.33295333,"Gd(III) ion-chelated supramolecular assemblies composed of PGMA-based polycations for effective biomedical applications, by Yu Zhao, Shun Duan, Bingran Yu, Fu-Sheng Liu, Gang Cheng, Fu-Jian Xu (2015).",0.0003296137,"Pressure Overload Increases GATA4 Binding Activity via Endothelin-1, by Nina Hautala, Heikki Tokola, Marja Luodonpää, Jutta Puhakka, Hannu Romppanen, Olli Vuolteenaho, Heikki Ruskoaho (2001).",0.3449192,"Dynamic Parameters of Balance Which Correlate to Elderly Persons with a History of Falls, by Jesse Muir, Douglas Kiel, Marian Hannan, Jay Magaziner, Clinton Rubin (2013).",0.00033181906
199668887,"On gossip-based information dissemination in pervasive recommender systems, by Tobias Eichinger, Felix Beierle, Robin Papke, Lucas Rebscher, Hong Tran, Magdalena Trzeciak (2019).","Scientific Workflow Systems for 21st Century e-Science, New Bottle or New Wine?, by Yong Zhao, Ioan Raicu, Ian Foster (2008).",0.20902562,"Swift: the missing link between peer-to-peer and information-centric networks, by Flutra Osmani, Victor Grishchenko, Raul Jimenez, Björn Knutsson (2012).",0.0002477169,"Distributionally Robust Counterpart in Markov Decision Processes, by Pengqian Yu, Huan Xu (2016).",0.2367425,"Scientific Workflow Systems for 21st Century e-Science, New Bottle or New Wine?, by Yong Zhao, Ioan Raicu, Ian Foster (2008).",0.0004825592,"Influence Propagation in Social Networks: A Data Mining Perspective, by Francesco Bonchi (2011).",0.23794883,"Trust in Group Decisions: a scoping review, by Jason Sapp, Dario Torre, Kelsey Larsen, Eric Holmboe, Steven Durning (2019).",0.0006452203,"Calibration Method of an Ultrasonic System for Temperature Measurement, by Chao Zhou, Yueke Wang, Chunjie Qiao, Weihua Dai (2016).",0.24028778,"Investigation ofant colonyalgorithm in multiple traffic flow environments, by A. Tizghadam, M. Hashemi, A. Leon-Garcia (2005).",0.0006687641,"GRAPHS WITH 4-STEINER CONVEX BALLS, by Tanja Gologranc (2015).",0.24970198,"Aerodrome Warning Verification Using Quality Measurement of Contingency Table (Case Study in Jakarta and Tanjungpinang), by Mochammad Donny Anggoro, Diana Cahaya Siregar, Regina Dara Ninggar, Laksita Widomurti (2020).",0.0007573366
199668943,"3D Human Pose Estimation under limited supervision using Metric Learning., by Rahul Mitra, Nitesh Gundavarapu, Sudharshan Babu, Prashasht Bindal, Abhishek Sharma, Arjun Jain (2019).","Conditional Density Estimation with Dimensionality Reduction via Squared-Loss Conditional Entropy Minimization, by Voot Tangkaratt, Ning Xie, Masashi Sugiyama (2015).",0.24800467,"High Resolution OFDM Channel Estimation with Low Speed ADC Using Compressive Sensing, by Jia Meng, Yingying Li, Nam Nguyen, Wotao Yin, Zhu Han (2011).",0.0002373457,"Distributionally Robust Counterpart in Markov Decision Processes, by Pengqian Yu, Huan Xu (2016).",0.26527065,"Cosmic Ray Removal in Fiber Spectroscopic Image, by Zhongrui Bai, Haotong Zhang, Hailong Yuan, Jeffrey Carlin, Guangwei Li, Yongheng Zhao, Zihuang Cao (2017).",0.00028693676,"On gossip-based information dissemination in pervasive recommender systems, by Tobias Eichinger, Felix Beierle, Robin Papke, Lucas Rebscher, Hong Tran, Magdalena Trzeciak (2019).",0.27307856,"Conditional Density Estimation with Dimensionality Reduction via Squared-Loss Conditional Entropy Minimization, by Voot Tangkaratt, Ning Xie, Masashi Sugiyama (2015).",0.00028830767,"GRAPHS WITH 4-STEINER CONVEX BALLS, by Tanja Gologranc (2015).",0.2885189,"Elsevier An improved least squares Laplacian pyramid for, by Michael Unser (1991).",0.00032317638,"Necessity of noise in physiology and medicine, by Ervin Sejdic, Lewis Lipsitz (2013).",0.2996279,"Calibration Method of an Ultrasonic System for Temperature Measurement, by Chao Zhou, Yueke Wang, Chunjie Qiao, Weihua Dai (2016).",0.0003309846
199669503,"CP Violation in Two Texture Zero Neutrino Mass Matrices, by S. Dev, Sanjeev Kumar, Surender Verma, Shivani Gupta (None).","The semi-constrained NMSSM in light of muon g-2, LHC, and dark matter constraints, by Kun Wang, Fei Wang, Jingya Zhu, Quanlin Jie (2018).",0.13884771,"Commutation relations for the electromagnetic field in the presence of dielectrics and conductors, by Giuseppe Bimonte (2009).",0.00022816658,"Fragmentation Production of Ωccc and Ωbbb Baryons, by M.A. Gomshi Nobary (2004).",0.17445505,"HOW TO DEAL WITH THE ARROW OF TIME IN QUANTUM FIELD THEORY, by G. Vitiello (2001).",0.00034612417,"Commutation relations for the electromagnetic field in the presence of dielectrics and conductors, by Giuseppe Bimonte (2009).",0.19779038,"Fragmentation Production of Ωccc and Ωbbb Baryons, by M.A. Gomshi Nobary (2004).",0.0003631115,"HOW TO DEAL WITH THE ARROW OF TIME IN QUANTUM FIELD THEORY, by G. Vitiello (2001).",0.20043623,"Static Klein–Gordon–Maxwell–Proca systems in 4-dimensional closed manifolds, by Emmanuel Hebey, Trong Truong (2011).",0.000400424,"A k-deformed Model of Growing Complex Networks with Fitness, by Massimo Stella, Markus Brede (2014).",0.20390308,"Exceptional points in the thermoacoustic spectrum, by Georg Mensah, Luca Magri, Camilo Silva, Philip Buschmann, Jonas Moeck (2018).",0.00041168928
2870075,"Calibration Method of an Ultrasonic System for Temperature Measurement, by Chao Zhou, Yueke Wang, Chunjie Qiao, Weihua Dai (2016).","Do we need a new family of optical-NIR extinction laws?, by J. Apell'aniz (2012).",0.1912384,"Cosmic Ray Removal in Fiber Spectroscopic Image, by Zhongrui Bai, Haotong Zhang, Hailong Yuan, Jeffrey Carlin, Guangwei Li, Yongheng Zhao, Zihuang Cao (2017).",0.00022357702,"Exceptional points in the thermoacoustic spectrum, by Georg Mensah, Luca Magri, Camilo Silva, Philip Buschmann, Jonas Moeck (2018).",0.22835046,"Non-thermal emission from stellar bow shocks, by Maria Valle, Martin Pohl (2018).",0.00022876263,"Commutation relations for the electromagnetic field in the presence of dielectrics and conductors, by Giuseppe Bimonte (2009).",0.22930771,"A comparative study of DC and AC microgrids in commercial buildings across different climates and operating profiles, by Daniel Fregosi, Sharmila Ravula, Dusan Brhlik, John Saussele, Stephen Frank, Eric Bonnema, Jennifer Scheib, Eric Wilson (2015).",0.00023496151,"Energy scaling law for nanostructured materials, by Jianmin Tao, Yang Jiao, Yuxiang Mo, Zeng-Hui Yang, Jian-Xin Zhu, Per Hyldgaard, John Perdew (2017).",0.23024648,"Reanalysis of near-infrared extragalactic background light based on the IRTS observation, by T. Matsumoto, M. Kim, J. Pyo, K. Tsumura (2015).",0.00027310848,"High Resolution OFDM Channel Estimation with Low Speed ADC Using Compressive Sensing, by Jia Meng, Yingying Li, Nam Nguyen, Wotao Yin, Zhu Han (2011).",0.2305066,"Exceptional points in the thermoacoustic spectrum, by Georg Mensah, Luca Magri, Camilo Silva, Philip Buschmann, Jonas Moeck (2018).",0.0002732277
2870145,"Excessive Daytime Sleepiness Is Associated with Changes in Salivary Inflammatory Genes Transcripts, by Matthew Thimgan, Cristina Toedebusch, Jennifer McLeland, Stephen Duntley, Paul Shaw (2015).","Necessity of noise in physiology and medicine, by Ervin Sejdic, Lewis Lipsitz (2013).",0.23707318,"Bacteremia with Aerococcus sanguinicola: Case Series with Characterization of Virulence Properties, by Erik Senneby, Birger Eriksson, Erik Fagerholm, Magnus Rasmussen (2014).",0.00037020445,"How holobionts get sick—toward a unifying scheme of disease, by Silvio Pitlik, Omry Koren (2017).",0.23838729,"Global Morbidity and Mortality of Leptospirosis: A Systematic Review, by Federico Costa, José Hagan, Juan Calcagno, Michael Kane, Paul Torgerson, Martha Martinez-Silveira, Claudia Stein, Bernadette Abela-Ridder, Albert Ko, Pamela Small (2015).",0.0003785491,"GRAPHS WITH 4-STEINER CONVEX BALLS, by Tanja Gologranc (2015).",0.2542529,"Occupational Radiation Exposure during Endoscopic Retrograde Cholangiopancreatography and Usefulness of Radiation Protective Curtains, by Tomoyuki Minami, Tamito Sasaki, Masahiro Serikawa, Michihiro Kamigaki, Masanobu Yukutake, Takashi Ishigaki, Yasutaka Ishii, Teruo Mouri, Satoshi Yoshimi, Akinori Shimizu, Tomofumi Tsuboi, Keisuke Kurihara, Yumiko Tatsukawa, Eisuke Miyaki, Kazuaki Chayama (2014).",0.00038212538,"Calibration Method of an Ultrasonic System for Temperature Measurement, by Chao Zhou, Yueke Wang, Chunjie Qiao, Weihua Dai (2016).",0.26813436,"Midlife Fitness and the Development of Chronic Conditions in Later Life, by Benjamin L. Willis, Ang Gao, David Leonard, Laura F. DeFina, Jarett D. Berry (2012).",0.00038778782,"Scientific Workflow Systems for 21st Century e-Science, New Bottle or New Wine?, by Yong Zhao, Ioan Raicu, Ian Foster (2008).",0.2681601,"The Lipid Paradox Among Acute Ischemic Stroke Patients-A Retrospective Study of Outcomes and Complications, by Urvish Patel, Preeti Malik, Mihir Dave, Matthew DeMasi, Abhishek Lunagariya, Vishal Jani, Mandip Dhamoon (2019).",0.00039243698
2870252,"Pressure Overload Increases GATA4 Binding Activity via Endothelin-1, by Nina Hautala, Heikki Tokola, Marja Luodonpää, Jutta Puhakka, Hannu Romppanen, Olli Vuolteenaho, Heikki Ruskoaho (2001).","Robust network structure of the Sln1-Ypd1-Ssk1 three-component phospho-relay prevents unintended activation of the HOG MAPK pathway in Saccharomyces cerevisiae, by Joseph Dexter, Ping Xu, Jeremy Gunawardena, Megan McClean (2015).",0.26516485,"Use of recombinant human growth hormone (rhGH) plus recombinant human granulocyte colony-stimulating factor (rhG-CSF) for the mobilization and collection of CD34+ cells in poor mobilizers, by C. Carlo-Stella (2004).",0.00020968914,"Glucocorticoid Receptor Activation Lowers the Threshold for NMDA-Receptor-Dependent Homosynaptic Long-Term Depression in the Hippocampus Through Activation of Voltage-Dependent Calcium Channels, by Christine M. Coussens, D. Steven Kerr, Wickliffe C. Abraham (1997).",0.27481973,"In vivo/in vitro Studies of the Effects of the Type II Arabinogalactan Isolated from Maytenus ilicifolia Mart. ex Reissek on the Gastrointestinal Tract of Rats, by Cristiane Baggio, Cristina Freitas, André Twardowschy, Ana Santos, Bárbara Mayer, Francine Potrich, Thales Cipriani, Guilherme Sassaki, Marcello Iacomini, Maria Marques, Sonia Mesia-Vela (2012).",0.00022929907,"Excessive Daytime Sleepiness Is Associated with Changes in Salivary Inflammatory Genes Transcripts, by Matthew Thimgan, Cristina Toedebusch, Jennifer McLeland, Stephen Duntley, Paul Shaw (2015).",0.29746878,"The Del1 deposition domain can immobilize 3α-hydroxysteroid dehydrogenase in the extracellular matrix without interfering with enzymatic activity, by Chiaki Hidai, Hisataka Kitano, Shinichiro Kokubun (2008).",0.000246346,"The Del1 deposition domain can immobilize 3α-hydroxysteroid dehydrogenase in the extracellular matrix without interfering with enzymatic activity, by Chiaki Hidai, Hisataka Kitano, Shinichiro Kokubun (2008).",0.29976237,"Gd(III) ion-chelated supramolecular assemblies composed of PGMA-based polycations for effective biomedical applications, by Yu Zhao, Shun Duan, Bingran Yu, Fu-Sheng Liu, Gang Cheng, Fu-Jian Xu (2015).",0.000256598,"Effect of a magnetic field on massive star winds I: mass-loss and velocity for a dipole field, by Christopher Bard, Richard Townsend (2016).",0.31121284,"Duplicated rDNA sequences of variable lengths flanking the short type I insertions in the rDNA of Drosophila melanogaster., by H Roiha, D Glover (1981).",0.0003771782
2870542,"Understanding patient safety performance and educational needs using the ‘Safety-II’ approach for complex systems, by Duncan McNab, Paul Bowie, Jill Morrison, Alastair Ross (2016).","Trust in Group Decisions: a scoping review, by Jason Sapp, Dario Torre, Kelsey Larsen, Eric Holmboe, Steven Durning (2019).",0.18194008,"Trust in Group Decisions: a scoping review, by Jason Sapp, Dario Torre, Kelsey Larsen, Eric Holmboe, Steven Durning (2019).",0.00041151047,"Scientific Workflow Systems for 21st Century e-Science, New Bottle or New Wine?, by Yong Zhao, Ioan Raicu, Ian Foster (2008).",0.200171,"Scientific Workflow Systems for 21st Century e-Science, New Bottle or New Wine?, by Yong Zhao, Ioan Raicu, Ian Foster (2008).",0.00041985512,"Indications for conservative management of scoliosis (guidelines), by Hans-Rudolf Weiss, Stefano Negrini, Manuel Rigo, Tomasz Kotwicki, Martha Hawes, Theodoros Grivas, Toru Maruyama, Franz Landauer (2006).",0.20795125,"An update on model Ayush wellness clinic at president’s estate, India, by Upendarrao Golla (2018).",0.00048303604,"Necessity of noise in physiology and medicine, by Ervin Sejdic, Lewis Lipsitz (2013).",0.2444132,"Toward estimating the impact of changes in immigrants' insurance eligibility on hospital expenditures for uncompensated care, by Liana Castel, Justin Timbie, Veronica Sendersky, Lesley Curtis, Keith Feather, Kevin Schulman (2003).",0.0004891157,"Investigation ofant colonyalgorithm in multiple traffic flow environments, by A. Tizghadam, M. Hashemi, A. Leon-Garcia (2005).",0.25435054,"Are We Spending Too Many Years in School? Causal Evidence of the Impact of Shortening Secondary School Duration, by Bettina Büttner, Stephan Lothar Thomsen (2015).",0.00056529045
2870859,"A comparative study of DC and AC microgrids in commercial buildings across different climates and operating profiles, by Daniel Fregosi, Sharmila Ravula, Dusan Brhlik, John Saussele, Stephen Frank, Eric Bonnema, Jennifer Scheib, Eric Wilson (2015).","Do we need a new family of optical-NIR extinction laws?, by J. Apell'aniz (2012).",0.25957078,"Cosmic Ray Removal in Fiber Spectroscopic Image, by Zhongrui Bai, Haotong Zhang, Hailong Yuan, Jeffrey Carlin, Guangwei Li, Yongheng Zhao, Zihuang Cao (2017).",0.0002142787,"On No-Node Solutions of the Lazer-McKenna Suspension Bridge Models, by Fanglei Wang, Kangbao Zhou (2015).",0.27610284,"Calibration Method of an Ultrasonic System for Temperature Measurement, by Chao Zhou, Yueke Wang, Chunjie Qiao, Weihua Dai (2016).",0.00023496151,"Scientific Workflow Systems for 21st Century e-Science, New Bottle or New Wine?, by Yong Zhao, Ioan Raicu, Ian Foster (2008).",0.27862263,"Non-thermal emission from stellar bow shocks, by Maria Valle, Martin Pohl (2018).",0.00024211407,"Understanding our Galaxy - key contributions from the Parkes telescope, by J. Caswell (2012).",0.27931964,"Do we need a new family of optical-NIR extinction laws?, by J. Apell'aniz (2012).",0.0002529621,"The Effect of General Relativistic Precession on Tidal Disruption Events from Eccentric Nuclear Disks, by Heather Wernke, Ann-Marie Madigan (2019).",0.28175282,"Reanalysis of near-infrared extragalactic background light based on the IRTS observation, by T. Matsumoto, M. Kim, J. Pyo, K. Tsumura (2015).",0.00026243925
2871295,"Singlet oxygen production in photosynthesis, by Anja Krieger-Liszkay (2004).","Determination of DPPH Radical Oxidation Caused by Methanolic Extracts of Some Microalgal Species by Linear Regression Analysis of Spectrophotometric Measurements, by Kai Marxen, Klaus Vanselow, Sebastian Lippemeier, Ralf Hintze, Andreas Ruser, Ulf-Peter Hansen (2007).",0.21025121,"Determination of DPPH Radical Oxidation Caused by Methanolic Extracts of Some Microalgal Species by Linear Regression Analysis of Spectrophotometric Measurements, by Kai Marxen, Klaus Vanselow, Sebastian Lippemeier, Ralf Hintze, Andreas Ruser, Ulf-Peter Hansen (2007).",0.00030863285,"Do we need a new family of optical-NIR extinction laws?, by J. Apell'aniz (2012).",0.2903533,"Robust network structure of the Sln1-Ypd1-Ssk1 three-component phospho-relay prevents unintended activation of the HOG MAPK pathway in Saccharomyces cerevisiae, by Joseph Dexter, Ping Xu, Jeremy Gunawardena, Megan McClean (2015).",0.00036680698,"HOW TO DEAL WITH THE ARROW OF TIME IN QUANTUM FIELD THEORY, by G. Vitiello (2001).",0.2927308,"Influence of galvanic vestibular stimulation on egocentric and object-based mental transformations, by Bigna Lenggenhager, Christophe Lopez, Olaf Blanke (2007).",0.00043845177,"Adult and larval photoreceptors use different mechanisms to specify the same Rhodopsin fates, by S. G. Sprecher, F. Pichaud, C. Desplan (2007).",0.3025363,"Optimizing the stability of single-chain proteins by linker length and composition mutagenesis, by C. R. Robinson, R. T. Sauer (1998).",0.0005002022,"Effect of a magnetic field on massive star winds I: mass-loss and velocity for a dipole field, by Christopher Bard, Richard Townsend (2016).",0.31051457,"Rubber hand illusion induced by touching the face ipsilaterally to a deprived hand: evidence for plastic “somatotopic” remapping in tetraplegics, by Michele Scandola, Emmanuele Tidoni, Renato Avesani, Giovanni Brunelli, Salvatore Aglioti, Valentina Moro (2014).",0.0005122423
2871678,"Mechanisms of resistance to TRAIL-induced apoptosis in cancer, by Lidong Zhang, Bingliang Fang (2005).","The Del1 deposition domain can immobilize 3α-hydroxysteroid dehydrogenase in the extracellular matrix without interfering with enzymatic activity, by Chiaki Hidai, Hisataka Kitano, Shinichiro Kokubun (2008).",0.23178077,"The Del1 deposition domain can immobilize 3α-hydroxysteroid dehydrogenase in the extracellular matrix without interfering with enzymatic activity, by Chiaki Hidai, Hisataka Kitano, Shinichiro Kokubun (2008).",0.0004850626,"Type 2 Diabetes Mellitus, Oral Diabetic Medications, Insulin Therapy, and Overall Breast Cancer Risk, by Hala Ahmadieh, Sami Azar (2013).",0.24083167,"Pressure Overload Increases GATA4 Binding Activity via Endothelin-1, by Nina Hautala, Heikki Tokola, Marja Luodonpää, Jutta Puhakka, Hannu Romppanen, Olli Vuolteenaho, Heikki Ruskoaho (2001).",0.0006457567,"Trust in Group Decisions: a scoping review, by Jason Sapp, Dario Torre, Kelsey Larsen, Eric Holmboe, Steven Durning (2019).",0.30985463,"Use of recombinant human growth hormone (rhGH) plus recombinant human granulocyte colony-stimulating factor (rhG-CSF) for the mobilization and collection of CD34+ cells in poor mobilizers, by C. Carlo-Stella (2004).",0.00069999695,"Necessity of noise in physiology and medicine, by Ervin Sejdic, Lewis Lipsitz (2013).",0.31504893,"Gd(III) ion-chelated supramolecular assemblies composed of PGMA-based polycations for effective biomedical applications, by Yu Zhao, Shun Duan, Bingran Yu, Fu-Sheng Liu, Gang Cheng, Fu-Jian Xu (2015).",0.00073575974,"Use of recombinant human growth hormone (rhGH) plus recombinant human granulocyte colony-stimulating factor (rhG-CSF) for the mobilization and collection of CD34+ cells in poor mobilizers, by C. Carlo-Stella (2004).",0.32312715,"Adult and larval photoreceptors use different mechanisms to specify the same Rhodopsin fates, by S. G. Sprecher, F. Pichaud, C. Desplan (2007).",0.00079357624
2871844,"Midlife Fitness and the Development of Chronic Conditions in Later Life, by Benjamin L. Willis, Ang Gao, David Leonard, Laura F. DeFina, Jarett D. Berry (2012).","Static Klein–Gordon–Maxwell–Proca systems in 4-dimensional closed manifolds, by Emmanuel Hebey, Trong Truong (2011).",0.00073468685,"The Lipid Paradox Among Acute Ischemic Stroke Patients-A Retrospective Study of Outcomes and Complications, by Urvish Patel, Preeti Malik, Mihir Dave, Matthew DeMasi, Abhishek Lunagariya, Vishal Jani, Mandip Dhamoon (2019).",0.0001538992,"Reanalysis of near-infrared extragalactic background light based on the IRTS observation, by T. Matsumoto, M. Kim, J. Pyo, K. Tsumura (2015).",0.004552841,"Toward estimating the impact of changes in immigrants' insurance eligibility on hospital expenditures for uncompensated care, by Liana Castel, Justin Timbie, Veronica Sendersky, Lesley Curtis, Keith Feather, Kevin Schulman (2003).",0.00022101402,"Maximal Thurston–Bennequin number of +adequate links, by Tamás Kálmán (2008).",0.00504303,"Dynamic Parameters of Balance Which Correlate to Elderly Persons with a History of Falls, by Jesse Muir, Douglas Kiel, Marian Hannan, Jay Magaziner, Clinton Rubin (2013).",0.00025314093,"Swift: the missing link between peer-to-peer and information-centric networks, by Flutra Osmani, Victor Grishchenko, Raul Jimenez, Björn Knutsson (2012).",0.006725073,"Global Morbidity and Mortality of Leptospirosis: A Systematic Review, by Federico Costa, José Hagan, Juan Calcagno, Michael Kane, Paul Torgerson, Martha Martinez-Silveira, Claudia Stein, Bernadette Abela-Ridder, Albert Ko, Pamela Small (2015).",0.00026029348,"Aerodrome Warning Verification Using Quality Measurement of Contingency Table (Case Study in Jakarta and Tanjungpinang), by Mochammad Donny Anggoro, Diana Cahaya Siregar, Regina Dara Ninggar, Laksita Widomurti (2020).",0.006725073,"A novel automatic regulatory device for continuous bladder irrigation based on wireless sensor in patients after transurethral resection of the prostate: A prospective investigation, by Aimin Ding, Huling Cao, Lihua Wang, Jiangang Chen, Jian Wang, Bosheng He (2016).",0.0002924204
